Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
9466,CA-2017-126858,19/11/2017,23/11/2017,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,538.05,543.26,5.21,8,4346.102544
9467,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,514.83,523.05,8.22,24,12553.25063
9468,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,978.87,717.51,-261.35,6,4305.076509
9469,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,126.99,902.31,775.32,10,9023.102214
9470,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",209.17,974.75,765.58,7,6823.254758
9471,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,264.77,405.35,140.58,17,6891.001406
9472,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,176.05,456.02,279.97,20,9120.453567
9473,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,518.77,654.83,136.06,25,16370.87072
9474,CA-2018-102925,05/11/2018,10/11/2018,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",595.58,82.45,-513.14,3,247.3415005
9475,CA-2016-100818,31/05/2016,05/06/2016,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,911.53,246.98,-664.55,16,3951.67198
9476,CA-2016-100818,31/05/2016,05/06/2016,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,40.33,963.64,923.31,14,13490.96801
9477,CA-2016-100818,31/05/2016,05/06/2016,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",417.59,339.08,-78.51,24,8137.842113
9478,CA-2016-100818,31/05/2016,05/06/2016,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,600.24,872.62,272.38,20,17452.41277
9479,CA-2015-126193,07/09/2015,14/09/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,15.7,277.2,261.5,13,3603.590461
9480,CA-2015-126193,07/09/2015,14/09/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,537.89,52.3,-485.59,8,418.4146645
9481,CA-2015-126193,07/09/2015,14/09/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,303.9,466.7,162.8,13,6067.126239
9482,CA-2018-150504,06/11/2018,12/11/2018,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",495.7,720.5,224.8,13,9366.487678
9483,CA-2016-158351,20/06/2016,24/06/2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,8.31,678.21,669.9,2,1356.425896
9484,CA-2015-122679,22/07/2015,28/07/2015,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,743.08,616.28,-126.79,25,15407.11117
9485,CA-2017-164770,02/12/2017,04/12/2017,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,688.47,202.21,-486.26,3,606.6350308
9486,CA-2017-164770,02/12/2017,04/12/2017,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,394.04,235.89,-158.14,6,1415.363444
9487,CA-2018-130505,12/10/2018,12/10/2018,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",476.08,505.59,29.51,6,3033.520096
9488,US-2018-125213,11/12/2018,13/12/2018,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,381.25,94.26,-286.98,4,377.0516336
9489,CA-2016-156566,01/10/2016,04/10/2016,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,174.04,615.03,440.99,20,12300.63409
9490,US-2017-102232,05/08/2017,11/08/2017,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",345.64,832.38,486.73,5,4161.880062
9491,CA-2018-111738,03/01/2018,07/01/2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,816.36,369.85,-446.52,9,3328.621362
9492,CA-2018-111738,03/01/2018,07/01/2018,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,979.4,791.92,-187.48,16,12670.72014
9493,CA-2018-163188,07/11/2018,07/11/2018,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,313.87,632.68,318.81,14,8857.576918
9494,CA-2017-105207,03/01/2017,08/01/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",220.64,826.7,606.06,19,15707.27257
9495,CA-2017-105207,03/01/2017,08/01/2017,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,293.7,553.54,259.85,23,12731.52332
9496,US-2017-123610,12/05/2017,16/05/2017,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,675.2,936.36,261.16,14,13108.97779
9497,US-2017-123610,12/05/2017,16/05/2017,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,302.37,595.65,293.28,1,595.6476618
9498,CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",222.66,408.19,185.52,25,10204.64597
9499,CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,819.82,399.02,-420.8,12,4788.294841
9500,CA-2018-118213,05/11/2018,07/11/2018,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,373.7,184.42,-189.28,25,4610.533439
9501,CA-2017-149237,26/05/2017,30/05/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,952.84,399.05,-553.78,14,5586.761209
9502,US-2016-158589,20/11/2016,24/11/2016,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,364.52,192.69,-171.83,7,1348.810372
9503,CA-2017-101329,22/04/2017,29/04/2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,550.72,458.12,-92.6,23,10536.80548
9504,CA-2017-101329,22/04/2017,29/04/2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,921.79,860.49,-61.31,22,18930.74737
9505,CA-2017-113607,14/10/2017,18/10/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,543.34,873.4,330.07,19,16594.69221
9506,CA-2017-113607,14/10/2017,18/10/2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,188.33,636.29,447.96,14,8908.070105
9507,CA-2015-149104,05/04/2015,07/04/2015,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,757.84,188.77,-569.07,17,3209.023367
9508,CA-2015-149104,05/04/2015,07/04/2015,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",62.92,731.47,668.54,22,16092.2433
9509,CA-2015-149104,05/04/2015,07/04/2015,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",45.4,166.34,120.94,5,831.6907692
9510,CA-2015-149104,05/04/2015,07/04/2015,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,783.19,257.15,-526.04,2,514.302132
9511,CA-2017-105263,06/08/2017,11/08/2017,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",856.94,932.73,75.8,11,10260.05758
9512,CA-2015-130575,14/12/2015,16/12/2015,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,228.45,404.03,175.58,21,8484.710266
9513,CA-2018-142461,30/05/2018,03/06/2018,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",264.52,393.29,128.77,11,4326.200515
9514,CA-2017-125220,14/10/2017,19/10/2017,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,810.27,103.66,-706.61,16,1658.552008
9515,CA-2015-100293,14/03/2015,18/03/2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,474.99,371.64,-103.35,10,3716.367624
9516,CA-2015-154165,17/02/2015,24/02/2015,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,867.2,80.77,-786.43,16,1292.30138
9517,CA-2016-123939,24/08/2016,26/08/2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",9.02,717.99,708.97,22,15795.82937
9518,CA-2016-123939,24/08/2016,26/08/2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,185.46,674.25,488.79,1,674.2507994
9519,CA-2016-123939,24/08/2016,26/08/2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,677.05,730,52.95,16,11680.01452
9520,US-2018-104451,08/05/2018,12/05/2018,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,96.93,896.19,799.26,3,2688.580174
9521,CA-2017-101189,04/02/2017,09/02/2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,883.1,897.64,14.54,25,22440.88787
9522,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,743.74,248.58,-495.15,22,5468.812913
9523,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,919.8,252.52,-667.28,5,1262.600033
9524,CA-2015-169446,19/12/2015,25/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",184.04,21.56,-162.48,1,21.56169506
9525,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,941.87,983.1,41.23,3,2949.293406
9526,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,172.97,965.66,792.69,21,20278.84589
9527,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,225.43,166.06,-59.37,8,1328.493329
9528,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,452.4,4.49,-447.91,2,8.983729816
9529,CA-2018-156958,05/12/2018,06/12/2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,669.35,995.85,326.5,17,16929.40992
9530,CA-2018-101637,24/03/2018,25/03/2018,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,283.77,396.8,113.04,17,6745.673758
9531,CA-2018-111759,08/07/2018,12/07/2018,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,707.97,324.38,-383.58,22,7136.465227
9532,CA-2018-102729,26/10/2018,31/10/2018,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",923.25,382.22,-541.03,8,3057.788708
9533,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",69.25,853.01,783.76,10,8530.065391
9534,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",253.94,166.42,-87.52,11,1830.636407
9535,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,308.24,644.05,335.81,24,15457.23166
9536,CA-2017-116596,27/10/2017,31/10/2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,571.27,105.1,-466.18,20,2101.911199
9537,CA-2018-124191,12/06/2018,14/06/2018,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",435.27,4.71,-430.56,14,65.97124101
9538,CA-2017-148747,25/09/2017,27/09/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",754.91,487.47,-267.44,10,4874.703283
9539,US-2018-169488,07/09/2018,09/09/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,554.83,441.32,-113.51,9,3971.906735
9540,US-2018-169488,07/09/2018,09/09/2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,386.2,659.38,273.18,22,14506.32709
9541,CA-2016-135727,11/05/2016,16/05/2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,905.39,437.75,-467.64,11,4815.20051
9542,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,319.29,616.15,296.86,3,1848.458322
9543,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,198.22,342.58,144.36,8,2740.671916
9544,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,58.77,574.29,515.52,21,12060.12908
9545,CA-2016-135251,06/08/2016,10/08/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,99.1,751.42,652.32,7,5259.919104
9546,CA-2015-166590,29/10/2015,02/11/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,770.4,996.14,225.74,5,4980.716717
9547,CA-2015-166590,29/10/2015,02/11/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",247.49,59.33,-188.17,22,1305.155282
9548,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,499.87,948.62,448.75,8,7588.955544
9549,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,406.64,606.31,199.67,25,15157.80681
9550,CA-2017-131744,18/06/2017,20/06/2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,252.85,825.17,572.31,11,9076.850523
9551,CA-2016-160864,03/05/2016,06/05/2016,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,898.25,934.13,35.88,24,22419.03495
9552,CA-2016-147690,10/11/2016,14/11/2016,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,484.02,764.94,280.92,7,5354.596478
9553,CA-2016-163923,30/05/2016,03/06/2016,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,772.03,736.85,-35.18,2,1473.709728
9554,CA-2017-125724,22/09/2017,27/09/2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,944.89,283.83,-661.06,5,1419.145588
9555,CA-2016-111612,28/11/2016,02/12/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",216.7,558.05,341.35,18,10044.81895
9556,CA-2016-111612,28/11/2016,02/12/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,312.68,936.01,623.34,2,1872.025033
9557,CA-2016-156853,03/12/2016,05/12/2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,256.21,993.64,737.43,11,10930.02793
9558,CA-2015-103086,17/10/2015,19/10/2015,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,233.38,518.22,284.83,23,11918.95133
9559,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,94.93,970.75,875.83,23,22327.35626
9560,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,135.17,154.78,19.62,22,3405.246863
9561,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",433.14,311.53,-121.6,15,4673.005984
9562,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),728.65,286.94,-441.71,17,4878.0094
9563,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,977.42,94.3,-883.12,7,660.0852756
9564,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,549.89,521.04,-28.85,21,10941.90997
9565,CA-2016-161242,01/06/2016,08/06/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",8.12,624.96,616.84,6,3749.774334
9566,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",760.05,522.07,-237.97,9,4698.653757
9567,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,46.06,897.92,851.85,8,7183.329896
9568,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",166.96,595.5,428.54,16,9528.011845
9569,CA-2018-104388,05/07/2018,07/07/2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,267.51,307.19,39.68,7,2150.354486
9570,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,424.69,300.89,-123.8,19,5716.928524
